1007713|1000000
1007682|1000000
1007748|1000000
1007748|1000000
1007748|1000000
1007748|1000000
1007748|1000000
1007748|1000000
1007875|1000000
1007386|1000000
1007573|1000000
1007385|1000000
1007698|1000000
1007733|1000000
1007810|1000000
1007570|1000000
1008023|1000000
1007747|1000000
1007708|1000000
1007670|1000000
1007864|1000000
1007864|1000000
1007864|1000000
1007864|1000000
1007687|1000000
1007870|1000000
1007722|1000000
1007832|1000000
1007429|1000000
1007884|1000000
1007601|1000000
1007591|1000000
1006529|1000000
1006529|1000000
1006529|1000000
1008035|1000000
1007751|1000000
1007377|1000000
1007416|1000000
1007587|1000000
1007700|1000000
1007617|1000000
1007590|1000000
1008139|1000000
1007982|1000000
1007930|1000000
1008051|1000000
1007990|1000000
1008147|1000000
1006749|1000000
1007966|1000000
1008114|1000000
1008067|1000000
1007576|1000000
1007840|1000000
1007855|1000000
1007994|1000000
1007825|1000000
1007539|1000000
1007418|1000000
1008146|1000000
1008141|1000000
1007412|1000000
1007826|1000000
1007430|1000000
1007584|1000000
1007508|1000000
1007589|1000000
1007442|1000000
1007487|1000000
1007887|1000000
1007490|1000000
1007571|1000000
1007548|1000000
1007796|1000000
1007811|1000000
1007792|1000000
1007459|1000000
1007694|1000000
1007734|1000000
1007451|1000000
1007574|1000000
1007461|1000000
1007881|1000000
1007371|1000000
1007383|1000000
1007480|1000000
1007843|1000000
1007457|1000000
1007913|1000000
1007580|1000000
1007668|1000000
1007392|1000000
1007563|1000000
1007530|1000000
1007536|1000000
1007693|1000000
1007830|1000000
1007669|1000000
1007626|1000000
1007921|1000000
1007815|1000000
1007477|1000000
1007408|1000000
1007916|1000000
1006784|1000000
1007596|1000000
1007542|1000000
1007420|1000000
1007706|1000000
1007562|1000000
1007859|1000000
1007403|1000000
1007862|1000000
1007538|1000000
1007776|1000000
1007493|1000000
1007583|1000000
1007612|1000000
1007665|1000000
1007849|1000000
1007812|1000000
1007704|1000000
1007949|1000000
1007798|1000000
1007432|1000000
1007572|1000000
1007676|1000000
1007924|1000000
1007877|1000000
1007741|1000000
1007872|1000000
1007471|1000000
1007814|1000000
1007384|1000000
1007816|1000000
1007922|1000000
1007938|1000000
1008116|1000000
1007950|1000000
1008083|1000000
1007945|1000000
1008065|1000000
1007854|1000000
1007876|1000000
1006845|1000000
1008093|1000000
1007597|1000000
1007981|1000000
1007925|1000000
1006836|1000000
1008021|1000000
1008033|1000000
1007935|1000000
1007520|1000000
1007414|1000000
1007414|1000000
1007414|1000000
1007435|1000000
1007737|1000000
1007799|1000000
1007400|1000000
1007516|1000000
1007496|1000000
1007413|1000000
1007491|1000000
1007478|1000000
1007470|1000000
1007918|1000000
1007818|1000000
1007907|1000000
1007802|1000000
1007892|1000000
1007858|1000000
1007800|1000000
1007440|1000000
1007479|1000000
1007494|1000000
1007488|1000000
1007483|1000000
1007458|1000000
1007517|1000000
1007609|1000000
1007423|1000000
1007579|1000000
1007498|1000000
1007424|1000000
1007857|1000000
1007395|1000000
1007396|1000000
1007515|1000000
1007545|1000000
1008131|1000000
1008100|1000000
1007827|1000000
1008042|1000000
1008156|1000000
1006809|1000000
1006714|1000000
1008105|1000000
1007503|1000000
1007503|1000000
1007503|1000000
1007503|1000000
1007481|1000000
1008039|1000000
1008070|1000000
1007452|1000000
1007452|1000000
1007452|1000000
1008032|1000000
1007948|1000000
1007995|1000000
1007919|1000000
1007537|1000000
1006792|1000000
1006907|1000000
1007719|1000000
1007719-1|1000000
1007719|1000000
1007719-2|1000000
1007891|1000000
1007942|1000000
1007901|1000000
1007406|1000000
1007777|1000000
1007421|1000000
1007421|1000000
1007421-1|1000000
1007421|1000000
1007421-2|1000000
1007421|1000000
1007456|1000000
1007903|1000000
1007660|1000000
1007896|1000000
1007672|1000000
1007780|1000000
1007556|1000000
1007507|1000000
1007976|1000000
1008011|1000000
1008157|1000000
1008017|1000000
1008159|1000000
1007805|1000000
1007992|1000000
1008012|1000000
1007763|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007772|1000000
1007765|1000000
1007712|1000000
1007852|1000000
1007846|1000000
1007645|1000000
1007952|1000000
1007761|1000000
1007905|1000000
1007803|1000000
1007803|1000000
1007803|1000000
1007730|1000000
1007920|1000000
1006908|1000000
1007512|1000000
1007611|1000000
1007495|1000000
1008160|1000000
1007644|1000000
1007595|1000000
1007581|1000000
1006910|1000000
1006580|1000000
1007465|1000000
1007720|1000000
1007468|1000000
1007501|1000000
1007484|1000000
1007469|1000000
1007729|1000000
1007387|1000000
1007657|1000000
1007634|1000000
1007709|1000000
1007653|1000000
1007793|1000000
1007692|1000000
1006777|1000000
1006868|1000000
1007558|1000000
1007690|1000000
1007835|1000000
1007868|1000000
1007691|1000000
1006763|1000000
1006763|1000000
1006763|1000000
1007768|1000000
1007781|1000000
1007778|1000000
1007486|1000000
1007426|1000000
1007641|1000000
1007863|1000000
1007629|1000000
1007817|1000000
1007474|1000000
1007807|1000000
1007917|1000000
1007819|1000000
1007375|1000000
1007585|1000000
1007535|1000000
1007610|1000000
1007680|1000000
1007838|1000000
1007797|1000000
1007649|1000000
1007851|1000000
1007616|1000000
1007786|1000000
1007639|1000000
1007646|1000000
1007518|1000000
1007613|1000000
1007839|1000000
1007975|1000000
1008031|1000000
1008110|1000000
1007955|1000000
1008018|1000000
1008001|1000000
1008081|1000000
1008014|1000000
1008076|1000000
1008140|1000000
1008155|1000000
1008134|1000000
1007983|1000000
1007941|1000000
1008080|1000000
1007341|1000000
1008117|1000000
1007794|1000000
1008022|1000000
1008077|1000000
1008044|1000000
1008063|1000000
1008135|1000000
1008004|1000000
1008059|1000000
1008108|1000000
1007951|1000000
1008030|1000000
1008150|1000000
1008027|1000000
1008009|1000000
1008111|1000000
1008006|1000000
1008055|1000000
1007977|1000000
1008122|1000000
1007425|1000000
1007991|1000000
1006804|1000000
1008096|1000000
1007661|1000000
1008153|1000000
1008118|1000000
1007695|1000000
1008112|1000000
1008136|1000000
1008047|1000000
1008128|1000000
1008102|1000000
1007822|1000000
1007912|1000000
1007889|1000000
1007619|1000000
1007890|1000000
1007710|1000000
1007345|1000000
1007716|1000000
1007390|1000000
1007343|1000000
1007502|1000000
1008045|1000000
1008024|1000000
1008074|1000000
1008078|1000000
1007588|1000000
1007968|1000000
1008036|1000000
1008138|1000000
1006735|1000000
1007987|1000000
1007848|1000000
1008133|1000000
1007943|1000000
1008151|1000000
1008054|1000000
1008158|1000000
1008143|1000000
1007985|1000000
1008137|1000000
1008089|1000000
1008123|1000000
1008129|1000000
1007927|1000000
1008062|1000000
1007988|1000000
1007615|1000000
1007598|1000000
1008130|1000000
1007633|1000000
1008013|1000000
1008099|1000000
1007978|1000000
1007962|1000000
1008005|1000000
1007931|1000000
1007964|1000000
1008124|1000000
1007753|1000000
1008090|1000000
1008104|1000000
1007724|1000000
1007443|1000000
1007774|1000000
1008010|1000000
1007428|1000000
1007635|1000000
1007861|1000000
1007685|1000000
1007791|1000000
1007899|1000000
1007721|1000000
1007836|1000000
1007790|1000000
1007879|1000000
1007718|1000000
1007679|1000000
1007715|1000000
1007856|1000000
1007940|1000000
1008000|1000000
1007957|1000000
1007967|1000000
1007773|1000000
1007376|1000000
1007394|1000000
1008149|1000000
1008052|1000000
1007360|1000000
1007360|1000000
1007360|1000000
1008161|1000000
1006449|1000000
1007659|1000000
1007675|1000000
1006789|1000000
1007860|1000000
1007582|1000000
1007910|1000000
1007841|1000000
1008094|1000000
1007666|1000000
1007997|1000000
1008019|1000000
1007963|1000000
1008064|1000000
1007604|1000000
1007374|1000000
1008028|1000000
1008125|1000000
1008066|1000000
1008115|1000000
1008088|1000000
1007689|1000000
1007764|1000000
1007723|1000000
1007628|1000000
1007564|1000000
1008003|1000000
1007984|1000000
1008120|1000000
1008026|1000000
1007947|1000000
1006911|1000000
1007460|1000000
1007441|1000000
1007782|1000000
1007752|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007354|1000000
1007702|1000000
1006912|1000000
1007809|1000000
1007842|1000000
1008007|1000000
1007999|1000000
1008043|1000000
1007937|1000000
1008050|1000000
1007960|1000000
1007543|1000000
1006806|1000000
1008106|1000000
1007801|1000000
1008079|1000000
1007544|1000000
1007466|1000000
1007806|1000000
1008087|1000000
1008073|1000000
1008097|1000000
1007929|1000000
1007980|1000000
1008008|1000000
1007954|1000000
1006913|1000000
1008091|1000000
1008053|1000000
1007946|1000000
1008101|1000000
1007973|1000000
1006394|1000000
1008126|1000000
1007344|1000000
1007664|1000000
1007735|1000000
1007883|1000000
1007621|1000000
1007411|1000000
1007934|1000000
1008107|1000000
1008038|1000000
1007874|1000000
1007866|1000000
1007732|1000000
1007908|1000000
1007804|1000000
1007683|1000000
1007366|1000000
1007767|1000000
1007506|1000000
1007422|1000000
1007519|1000000
1007533|1000000
1007380|1000000
1007671|1000000
1007744|1000000
1007878|1000000
1007402|1000000
1007755|1000000
1007725|1000000
1007699|1000000
1007551|1000000
1007372|1000000
1007393|1000000
1007482|1000000
1007762|1000000
1007756|1000000
1007769|1000000
1007401|1000000
1007550|1000000
1007349|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007368|1000000
1007453|1000000
1007353|1000000
1007504|1000000
1007894|1000000
1007592|1000000
1007944|1000000
1007745|1000000
1007528|1000000
1007522|1000000
1007529|1000000
1007603|1000000
1007524|1000000
1007378|1000000
1007771|1000000
1007627|1000000
1007523|1000000
1007607|1000000
1007525|1000000
1007527|1000000
1007526|1000000
1007521|1000000
1006600|1000000
1006600|1000000
1006600|1000000
1006783|1000000
1006795|1000000
1006797|1000000
1006802|1000000
1006608|1000000
1006677|1000000
1006462|1000000
1006462|1000000
1006462|1000000
1007472|1000000
1006916|1000000
1007454|1000000
1008098|1000000
1007600|1000000
1006811|1000000
1006589|1000000
1006589|1000000
1006589|1000000
1007853|1000000
1008145|1000000
1007933|1000000
1006791|1000000
1007439|1000000
1007437|1000000
1007365|1000000
1007965|1000000
1008040|1000000
1007974|1000000
1008075|1000000
1008071|1000000
1008046|1000000
1008041|1000000
1008092|1000000
1008142|1000000
1008002|1000000
1008049|1000000
1008060|1000000
1008037|1000000
1008072|1000000
1008084|1000000
1008025|1000000
1007986|1000000
1008061|1000000
1008086|1000000
1007969|1000000
1008095|1000000
1007971|1000000
1008121|1000000
1008069|1000000
1008034|1000000
1007932|1000000
1007936|1000000
1007993|1000000
1007743|1000000
1007652|1000000
1007552|1000000
1007847|1000000
1007405|1000000
1007833|1000000
1007448|1000000
1006817|1000000
1000006|1000000
1007342|1000000
1007347|1000000
1007347|1000000
1007347|1000000
1007347|1000000
1007347|1000000
1007347|1000000
1007347|1000000
1007350|1000000
1007351|1000000
1007352|1000000
1007355|1000000
1007357|1000000
1007358|1000000
1007359|1000000
1007362|1000000
1007363|1000000
1007369|1000000
1007370|1000000
1007379|1000000
1007381|1000000
1007389|1000000
1007397|1000000
1007399|1000000
1007373|1000000
1007404|1000000
1007407|1000000
1007410|1000000
1007415|1000000
1007417|1000000
1007427|1000000
1007433|1000000
1007434|1000000
1007438|1000000
1007445|1000000
1007447|1000000
1007449|1000000
1007450|1000000
1007450|1000000
1007450|1000000
1007450|1000000
1007463|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007467|1000000
1007475|1000000
1007475|1000000
1007475|1000000
1007475|1000000
1007475|1000000
1007475|1000000
1007476|1000000
1007485|1000000
1007489|1000000
1007497|1000000
1007499|1000000
1007500|1000000
1007510|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007511|1000000
1007513|1000000
1007514|1000000
1007531|1000000
1007540|1000000
1007554|1000000
1007555|1000000
1007559|1000000
1007560|1000000
1007561|1000000
1007593|1000000
1007599|1000000
1007605|1000000
1007606|1000000
1007614|1000000
1007618|1000000
1007620|1000000
1007622|1000000
1007625|1000000
1007632|1000000
1007636|1000000
1007638|1000000
1007640|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534|1000000
1007534-2|1000000
1007643|1000000
1007647|1000000
1007648|1000000
1007651|1000000
1007654|1000000
1007655|1000000
1007656|1000000
1007674|1000000
1007677|1000000
1007678|1000000
1007681|1000000
1007684|1000000
1007686|1000000
1007688|1000000
1007696|1000000
1007701|1000000
1007703|1000000
1007711|1000000
1007714|1000000
1007727|1000000
1007731|1000000
1007736|1000000
1007738|1000000
1007740|1000000
1007742|1000000
1007746|1000000
1007754|1000000
1007754|1000000
1007754|1000000
1007784|1000000
1007787|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007788|1000000
1007789|1000000
1007813|1000000
1007820|1000000
1007821|1000000
1007823|1000000
1007828|1000000
1007829|1000000
1007831|1000000
1007831|1000000
1007831|1000000
1007834|1000000
1007837|1000000
1007845|1000000
1007850|1000000
1007880|1000000
1007882|1000000
1007888|1000000
1007897|1000000
1007898|1000000
1007900|1000000
1007902|1000000
1007904|1000000
1007909|1000000
1007911|1000000
1007915|1000000
1008057|1000000
1008082|1000000
1007631|1000000
1007444|1000000
1007893|1000000
1007795|1000000
1007436|1000000
1007446|1000000
1007749|1000000
1006514|1000000
1007928|1000000
1008020|1000000
1007658|1000000
1009482|1000000
1006909|1000000
1006915|1000000
1006571|1000000
1006414|1000000
1008144|1000000
1007602|1000000
1007602|1000000
1007602|1000000
1007602|1000000
1007602|1000000
1007602|1000000
1007602-6|1000000
1007602|1000000
1007602|1000000
1007602|1000000
1007602-5|1000000
1007602|1000000
1007602|1000000
